t,x(t)
244.05,-0.155367174
244.06,-0.113525779
244.07,0.096425423
244.08,0.030729668
244.09,0.111384108
244.1,0.058382887
244.11,0.022621909
244.12,0.153425224
244.13,-0.144587879
244.14,0.012676854
244.15,-0.127540631
244.16,0.147389802
244.17,-0.215481074
244.18,0.099413627
244.19,-0.080590237
244.2,0.109695281
244.21,0.06544404
244.22,-0.066746682
244.23,-0.048384663
244.24,0.004311117
244.25,-0.134843989
244.26,-0.012072216
244.27,-0.09824497
244.28,0.008522688
244.29,-0.101180694
244.3,-0.040942956
244.31,0.006071859
244.32,0.007655135
244.33,-0.050251404
244.34,-0.097001876
244.35,-0.148934377
244.36,-0.02048608
244.37,-0.04925899
244.38,-0.011011554
244.39,0.00751256
244.4,0.032620577
244.41,0.166653503
244.42,-0.093904001
244.43,0.027757897
244.44,0.012890384
244.45,-0.139782013
244.46,0.100543245
244.47,0.079352732
244.48,0.074775067
244.49,-0.052789124
244.5,-0.082602551
244.51,-0.08065732
244.52,0.086091306
244.53,0.110181509
244.54,0.182012388
244.55,0.067797564
244.56,0.135820798
244.57,0.058317515
244.58,0.135902585
244.59,0.217550404
244.6,-0.040503704
244.61,0.100845361
244.62,-0.000917034
244.63,-0.095615646
244.64,-0.067917549
244.65,-0.173975391
244.66,0.23494639
244.67,0.032557239
244.68,-0.218501605
244.69,-0.076317878
244.7,0.1221704
244.71,0.152095727
244.72,-0.063231051
244.73,0.063723363
244.74,-0.103215997
244.75,-0.159126063
244.76,0.093281602
244.77,-0.046858223
244.78,-0.046597223
244.79,-0.015473276
244.8,-0.048833177
244.81,-0.048454524
244.82,0.09287635
244.83,-0.042033091
244.84,0.180515513
244.85,0.017547916
244.86,-0.05883615
244.87,0.094933904
244.88,0.077818465
244.89,0.084784367
244.9,-0.137211017
244.91,-0.140387931
244.92,-0.054383733
244.93,0.119638575
244.94,0.151471038
244.95,0.049434564
244.96,0.001578261
244.97,-0.045132841
244.98,0.05639709
244.99,-0.049643588
245,0.121759754
245.01,0.120464455
245.02,-0.169878429
245.03,0.121186675
245.04,0.103006722
245.05,0.066604135
245.06,0.21813713
245.07,0.041783013
245.08,0.05707164
245.09,0.071991074
245.1,-0.133918467
245.11,-0.026129951
245.12,0.124426537
245.13,-0.080365109
245.14,0.006124619
245.15,0.011239424
245.16,-0.201798908
245.17,-0.009573478
245.18,-0.045435806
245.19,0.137175459
245.2,0.051018878
245.21,0.047600656
245.22,-0.274841384
245.23,-0.048094689
245.24,-0.056530047
245.25,0.022190829
245.26,-2.95162E-05
245.27,-0.009239307
245.28,-0.263847739
245.29,0.033017418
245.3,-0.2476809
245.31,-0.021927632
245.32,-0.093056651
245.33,-0.00392205
245.34,-0.182064576
245.35,0.049382481
245.36,0.085969164
245.37,-0.068757717
245.38,-0.014590829
245.39,-0.008835488
245.4,-0.10098649
245.41,0.005590601
245.42,0.007246094
245.43,-0.077432808
245.44,0.130403508
245.45,-0.036540687
245.46,0.023915054
245.47,-0.047269302
245.48,-0.053325073
245.49,0.049126412
245.5,0.142863581
245.51,0.103784895
245.52,-0.062935712
245.53,-0.086203606
245.54,0.070379983
245.55,0.021378711
245.56,-0.02487636
245.57,-0.21274816
245.58,-0.097683837
245.59,-0.034781186
245.6,-0.029669965
245.61,0.249429571
245.62,-0.010907859
245.63,-0.123073057
245.64,-0.103847865
245.65,0.028713591
245.66,-0.044047513
245.67,0.039434582
245.68,0.106755746
245.69,-0.291132483
245.7,-0.116279063
245.71,-0.202765691
245.72,-0.121909617
245.73,0.188572253
245.74,0.091674521
245.75,-0.117557495
245.76,-0.147860045
245.77,-0.133704491
245.78,-0.069561653
245.79,0.117802618
245.8,-0.091805255
245.81,-0.048211474
245.82,-0.097459503
245.83,-0.082721249
245.84,0.107441176
245.85,-0.126635098
245.86,-0.120618726
245.87,-0.043933291
245.88,0.079975171
245.89,0.081521456
245.9,-0.082356014
245.91,-0.15470907
245.92,-0.115403528
245.93,0.074411739
245.94,0.092743991
245.95,-0.126265539
245.96,-0.00534896
245.97,0.081768712
245.98,0.236526595
245.99,0.182349687
246,0.140152223
246.01,0.13237826
246.02,-0.031918805
246.03,0.115821127
246.04,0.01211605
246.05,0.031993454
246.06,-0.072074755
246.07,-0.089288982
246.08,-0.001495537
246.09,-0.157351073
246.1,0.166733011
246.11,-0.00053899
246.12,0.098061227
246.13,-0.109104097
246.14,0.017592755
246.15,-0.045195223
246.16,0.012197339
246.17,-0.015843088
246.18,-0.001781064
246.19,0.026331911
246.2,-0.07591734
246.21,-0.10799566
246.22,-0.051897553
246.23,-0.111696869
246.24,0.078620133
246.25,-0.035386601
246.26,0.197687661
246.27,-0.184585692
246.28,0.107856204
246.29,0.001401979
246.3,-0.150392862
246.31,-0.108346651
246.32,0.028164206
246.33,-0.044896749
246.34,-0.175389858
246.35,-0.135221665
246.36,0.021464312
246.37,-0.043826458
246.38,0.255245355
246.39,-0.067574261
246.4,-0.013843686
246.41,-0.053863844
246.42,-0.098967269
246.43,0.088416548
246.44,-0.050289632
246.45,-0.174557447
246.46,-0.059482393
246.47,0.163085667
246.48,0.010219176
246.49,-0.110139566
246.5,-0.077013374
246.51,0.192090552
246.52,0.086230785
246.53,0.090448042
246.54,-0.014231684
246.55,0.18041519
246.56,0.011643381
246.57,-0.249273181
246.58,0.07439156
246.59,-0.007845253
246.6,0.064096426
246.61,0.065035351
246.62,-0.056063209
246.63,-0.150267091
246.64,0.043046512
246.65,0.103488582
246.66,-0.086138017
246.67,0.115713476
246.68,0.14915005
246.69,-0.16621007
246.7,-0.070696455
246.71,0.046450774
246.72,0.048779041
246.73,0.115365041
246.74,-0.020200357
246.75,-0.117491702
246.76,0.026177049
246.77,-0.027786076
246.78,0.000382383
246.79,-0.001843141
246.8,0.040805745
246.81,0.163198661
246.82,0.071760439
246.83,-0.092979831
246.84,-0.024077979
246.85,0.239453132
246.86,0.066341143
246.87,-0.143137167
246.88,0.009217142
246.89,0.088544638
246.9,0.099402375
246.91,-0.032190072
246.92,-0.345351669
246.93,0.071142514
246.94,0.154686164
246.95,0.149938111
246.96,-0.01893478
246.97,0.034587051
246.98,0.098429392
246.99,0.074769818
247,0.065134685
247.01,0.077584282
247.02,-0.032081514
247.03,0.103789079
247.04,0.177798735
247.05,0.071779206
247.06,0.142644438
247.07,-0.007087322
247.08,-0.024933637
247.09,0.130461489
247.1,-0.055872405
247.11,0.177811255
247.12,-0.053535755
247.13,-0.023062533
247.14,-0.071547027
247.15,0.017054705
247.16,0.130401621
247.17,-0.131475649
247.18,0.263346937
247.19,-0.104313267
247.2,0.028845303
247.21,-0.071538533
247.22,-0.10128478
247.23,-0.037694104
247.24,-0.039421162
247.25,0.110247212
247.26,-0.061578473
247.27,-0.200710011
247.28,0.009633273
247.29,-0.169351998
247.3,0.093085269
247.31,0.088981804
247.32,-0.005680163
247.33,-0.167662104
247.34,-0.061170372
247.35,0.023250566
247.36,0.032042849
247.37,0.153096777
247.38,0.038715769
247.39,-0.048127043
247.4,0.170720096
247.41,-0.068371761
247.42,0.011436149
247.43,0.017654331
247.44,0.209523389
247.45,-0.054872444
247.46,0.050569218
247.47,0.039027778
247.48,0.04172179
247.49,-0.012683454
247.5,0.057492428
247.51,-0.034815938
247.52,0.033120761
247.53,-0.158704241
247.54,0.073230371
247.55,0.027535093
247.56,-0.001141226
247.57,0.027781531
247.58,0.032742632
247.59,0.11479932
247.6,0.011687118
247.61,-0.158539167
247.62,0.007423668
247.63,0.012405742
247.64,0.022222931
247.65,-0.126975793
247.66,0.162121044
247.67,0.206110824
247.68,-0.122319437
247.69,0.028787357
247.7,-0.101950721
247.71,0.021377966
247.72,0.014250963
247.73,-0.012463672
247.74,0.029676286
247.75,-0.067173285
247.76,-0.022941554
247.77,-0.200360887
247.78,-0.069397732
247.79,0.033284287
247.8,-0.091006607
247.81,0.027179707
247.82,0.063726615
247.83,-0.021838559
247.84,-0.179313208
247.85,-0.074712685
247.86,-0.032284592
247.87,-0.001442602
247.88,0.046384458
247.89,0.035137144
247.9,-0.061677715
247.91,-0.028854657
247.92,-0.101414689
247.93,0.233077351
247.94,0.083910861
247.95,0.170837889
247.96,-0.013831519
247.97,0.066681813
247.98,0.064412363
247.99,0.00491506
248,-0.104373832
248.01,-0.087011186
248.02,0.143301246
248.03,-0.005080311
248.04,0.005120459
248.05,0.150143495
248.06,-0.049182422
248.07,0.128871637
248.08,0.039330184
248.09,-0.014427951
248.1,0.033516204
248.11,-0.213729658
248.12,0.003637079
248.13,-0.156697808
248.14,-0.137537738
248.15,-0.125607915
248.16,0.043559927
248.17,-0.024334988
248.18,-0.005886064
248.19,0.029163613
248.2,-0.088660683
248.21,0.007239035
248.22,-0.055110369
248.23,-0.135422537
248.24,-0.08883467
248.25,-0.108537851
248.26,0.097942562
248.27,0.109900582
248.28,-0.110943046
248.29,0.173117534
248.3,0.081042687
248.31,-0.07444848
248.32,-0.035665385
248.33,0.065222726
248.34,-0.004703725
248.35,0.044546862
248.36,-0.00292381
248.37,0.042895514
248.38,0.190918896
248.39,0.205175177
248.4,0.08277527
248.41,0.004633425
248.42,-0.066254572
248.43,-0.032721041
248.44,-0.021499644
248.45,0.052736355
248.46,0.132065026
248.47,0.126325972
248.48,0.169458742
248.49,0.000475742
248.5,-0.04267305
248.51,0.042674679
248.52,0.074354575
248.53,-0.07021478
248.54,0.138648456
248.55,0.16187775
248.56,0.082200144
248.57,-0.007540463
248.58,0.102369062
248.59,0.079858036
248.6,-0.058089708
248.61,0.012609963
248.62,0.03309138
248.63,-0.075850659
248.64,-0.012070675
248.65,0.084680918
248.66,-0.020228909
248.67,0.16507114
248.68,0.007942413
248.69,-0.10750392
248.7,-0.104190237
248.71,0.029564166
248.72,-0.104116667
248.73,0.03717443
248.74,-0.057562027
248.75,0.034135222
248.76,0.023100825
248.77,0.100841782
248.78,-0.019690183
248.79,0.173489821
248.8,0.029325473
248.81,-0.085978281
248.82,0.116568549
248.83,-0.152752159
248.84,0.064718638
248.85,0.020454566
248.86,-0.079474371
248.87,0.031323744
248.88,-0.022862373
248.89,0.020199766
248.9,-0.020581902
248.91,0.016445256
248.92,-0.037525585
248.93,-0.063474478
248.94,0.079191622
248.95,0.101333436
248.96,0.046376129
248.97,-0.065853668
248.98,-0.13933534
248.99,0.064112998
249,0.052560584
249.01,0.121933187
249.02,0.246028686
249.03,0.223205845
249.04,-0.054218865
249.05,-0.200578041
249.06,0.068001849
249.07,0.038671885
249.08,-0.023675303
249.09,0.058578404
249.1,0.132193382
249.11,-0.234567139
249.12,-0.039374082
249.13,-0.21496678
249.14,-0.095137279
249.15,0.018882234
249.16,-0.013269394
249.17,0.013091081
249.18,-0.099929182
249.19,-0.236396361
249.2,0.101468153
249.21,0.079487579
249.22,-0.170135422
249.23,-0.192913148
249.24,-0.154939176
249.25,-0.076101311
249.26,0.035525983
249.27,-0.076120412
249.28,0.128583426
249.29,0.104894598
249.3,0.109116215
249.31,0.187389449
249.32,-0.097352493
249.33,-0.030614907
249.34,-0.025144894
249.35,0.015562768
249.36,-0.1249072
249.37,-0.074008879
249.38,-0.033393049
249.39,0.004472307
249.4,-0.077643823
249.41,0.155971755
249.42,0.095907611
249.43,0.04272632
249.44,0.092882699
249.45,0.07452546
249.46,-0.092772986
249.47,0.046595393
249.48,-0.061683157
249.49,-0.04940322
249.5,0.003149758
249.51,0.075237325
249.52,-0.010567423
249.53,-0.022406417
249.54,0.001674109
249.55,0.26024939
249.56,-0.073461257
249.57,0.029831342
249.58,0.099299077
249.59,0.24598495
249.6,-0.04955466
249.61,-0.060198177
249.62,0.083674525
249.63,-0.007739573
249.64,0.022795724
249.65,0.086573338
249.66,-0.004392658
249.67,0.021033014
249.68,0.064996864
249.69,-0.035206065
249.7,0.054007963
249.71,-0.205447791
249.72,-0.050795468
249.73,-0.050664326
249.74,0.012195893
249.75,-0.110959454
249.76,-0.024536232
249.77,-0.052815037
249.78,0.156165001
249.79,-0.133672661
249.8,0.000416901
249.81,0.064260943
249.82,0.016485471
249.83,-0.023827639
249.84,0.036679459
249.85,-0.019730794
249.86,-0.054223526
249.87,-0.024762284
249.88,-0.006058817
249.89,0.151834853
249.9,0.092176288
249.91,-0.151957503
249.92,0.062603887
249.93,0.071546842
249.94,0.220918954
249.95,0.106166551
249.96,0.014641592
249.97,0.063389565
249.98,0.053261652
249.99,-0.064180377
250,0.140569189
250.01,0.04243543
250.02,-0.011729929
250.03,0.030373292
250.04,0.033493169
250.05,0.080483148
250.06,0.121622027
250.07,-0.026015191
250.08,-0.046530421
250.09,-0.236450009
250.1,-0.035182445
250.11,0.107314144
250.12,0.076322396
250.13,-0.168726497
250.14,-0.018283292
250.15,0.035721379
250.16,0.027436492
250.17,0.005173588
250.18,-0.092504649
250.19,-0.133852526
250.2,-0.158941421
250.21,-0.049784988
250.22,0.126756697
250.23,0.095109273
250.24,-0.129322984
250.25,-0.122375744
250.26,0.023053434
250.27,0.029296562
250.28,0.003627366
250.29,0.044412841
250.3,0.085515504
250.31,-0.013862701
250.32,-0.149065199
250.33,-0.18867885
250.34,-0.083900683
250.35,0.12343652
250.36,-0.051243442
250.37,0.230883016
250.38,0.050996649
250.39,0.077353273
250.4,-0.187116201
250.41,-0.001968392
250.42,-0.153804988
250.43,0.042660155
250.44,0.046728187
250.45,0.008906003
250.46,0.277513293
250.47,0.150332162
250.48,0.128304801
250.49,0.139930728
250.5,0.068320543
250.51,-0.000522268
250.52,-0.002092908
250.53,0.104359533
250.54,0.050904712
250.55,-0.117424779
250.56,0.180360497
250.57,0.045685126
250.58,0.020497762
250.59,0.177104171
250.6,-0.088512122
250.61,0.090658895
250.62,0.001810315
250.63,-0.031511808
250.64,-0.039450169
250.65,0.001794257
250.66,0.173318141
250.67,0.014011106
250.68,0.084022911
250.69,0.033522971
250.7,-0.074593949
250.71,-0.127470184
250.72,-0.050125711
250.73,-0.090151487
250.74,0.102483484
250.75,-0.148383226
250.76,-0.268860192
250.77,-0.113947786
250.78,0.100075118
250.79,-0.00823036
250.8,-0.051755099
250.81,-0.075151682
250.82,0.058480396
250.83,0.037991864
250.84,0.069972225
250.85,-0.193229233
250.86,0.041159416
250.87,0.157952927
250.88,-0.08854605
250.89,0.121458707
250.9,0.025649555
250.91,-0.011557026
250.92,0.057307233
250.93,0.012095867
250.94,0.046599736
250.95,0.024860792
250.96,-0.17512613
250.97,0.126865801
250.98,-0.032587465
250.99,0.180282969
251,-0.00384579
251.01,0.041955537
251.02,-0.128029667
251.03,0.242542291
251.04,0.261892213
251.05,-0.023214478
251.06,-0.012421691
251.07,0.086015815
251.08,-0.014396682
251.09,-0.017080123
251.1,-0.049258401
251.11,0.13527445
251.12,0.04264253
251.13,-0.152827336
251.14,0.049866412
251.15,0.049250337
251.16,-0.022790147
251.17,-0.016142604
251.18,-0.073204278
251.19,0.086254365
251.2,0.05650083
251.21,0.086748471
251.22,-0.141802324
251.23,-0.019580014
251.24,-0.116645029
251.25,-0.157031232
251.26,-0.169496586
251.27,-0.012055457
251.28,-0.024605766
251.29,-0.205722187
251.3,-0.10320116
251.31,-0.070195826
251.32,0.194407088
251.33,0.03736411
251.34,0.013525558
251.35,-0.015622949
251.36,0.051176731
251.37,-0.013907226
251.38,0.061648928
251.39,-0.10815764
251.4,-0.068524913
251.41,0.040449433
251.42,-2.85658E-05
251.43,-0.062332941
251.44,0.145002133
251.45,0.02063337
251.46,0.067618483
251.47,-0.013732088
251.48,-0.121285233
251.49,0.041724273
251.5,0.083749192
251.51,0.061023133
251.52,0.073868115
251.53,-0.060601575
251.54,0.129505513
251.55,0.016780199
251.56,-0.082676529
251.57,0.207043953
251.58,-0.15321679
251.59,-0.037303496
251.6,0.017210075
251.61,-0.195414827
251.62,0.112407509
251.63,-0.016947208
251.64,0.159038915
251.65,-0.133584693
251.66,0.017320761
251.67,0.042110471
251.68,0.098125259
251.69,0.008142835
251.7,-0.118625771
251.71,0.117052484
251.72,0.033668344
251.73,0.060451254
251.74,-0.154366937
251.75,-0.183424431
251.76,-0.150394114
251.77,-0.16419874
251.78,-0.009644477
251.79,-0.017415134
251.8,-0.030708307
251.81,-0.041354102
251.82,0.040910871
251.83,0.009090743
251.84,0.046853435
251.85,0.115390298
251.86,-0.034063618
251.87,-0.040555908
251.88,0.003942555
251.89,-0.013027224
251.9,0.139159437
251.91,-0.019581758
251.92,0.275842611
251.93,-0.008101006
251.94,0.150166688
251.95,0.150612515
251.96,-0.070729082
251.97,-0.104227384
251.98,-0.034965019
251.99,0.089540685
252,0.069778319
252.01,0.278959706
252.02,0.090477854
252.03,-0.08123454
252.04,0.046984041
252.05,-0.056213966
252.06,0.035476596
252.07,0.057737592
252.08,-0.033881353
252.09,0.112527284
252.1,0.056705474
252.11,0.05100505
252.12,0.007340812
252.13,-0.022554773
252.14,0.143985926
252.15,0.105472365
252.16,-0.068447285
252.17,-0.236372903
252.18,0.035583137
252.19,0.005213657
252.2,-0.122059231
252.21,-0.020100047
252.22,-0.038447928
252.23,0.127081886
252.24,-0.186101099
252.25,0.063840336
252.26,-0.005018116
252.27,0.12169882
252.28,-0.044302571
252.29,0.044141553
252.3,0.0794979
252.31,0.142233359
252.32,-0.021980451
252.33,-0.187904477
252.34,-0.017209417
252.35,-0.046032317
252.36,0.134866893
252.37,0.051758474
252.38,-0.034052433
252.39,0.102475405
252.4,-0.051341401
252.41,-0.029683927
252.42,-0.15880445
252.43,0.035563944
252.44,0.058931381
252.45,-0.113103932
252.46,-0.002495469
252.47,0.019633983
252.48,0.123179072
252.49,0.076937663
252.5,0.035604011
252.51,-0.173353656
252.52,0.22917293
252.53,-0.125437904
252.54,0.110186985
252.55,-0.001555811
252.56,-0.075710842
252.57,0.038369313
252.58,0.091415366
252.59,-0.026816121
252.6,-0.192247385
252.61,-0.22453386
252.62,0.149024097
252.63,0.122169567
252.64,-0.075409106
252.65,0.038362313
252.66,0.030299789
252.67,0.128951644
252.68,0.006059562
252.69,-0.036867465
252.7,-0.149136476
252.71,0.007668103
252.72,-0.060705429
252.73,-0.198650007
252.74,0.027200485
252.75,-0.12072857
252.76,-0.171178024
252.77,0.094295675
252.78,-0.017420492
252.79,-0.002263374
252.8,-0.028277526
252.81,-0.043430166
252.82,-0.143513537
252.83,-0.067785104
252.84,0.187611353
252.85,0.042778288
252.86,-0.104084804
252.87,0.030613873
252.88,-0.074339906
252.89,-0.038149567
252.9,0.042085854
252.91,0.151213333
252.92,-0.113690198
252.93,0.022314934
252.94,0.06541267
252.95,0.046161178
252.96,0.078249041
252.97,0.155277428
252.98,0.109392445
252.99,-0.048784299
253,0.120649441
253.01,0.061987897
253.02,0.133338823
253.03,0.117631756
253.04,-0.11078459
253.05,-0.13848041
253.06,0.03874046
253.07,-0.028038733
253.08,-0.002607596
253.09,-0.015097509
253.1,0.067149469
253.11,-0.027496152
253.12,0.00261227
253.13,-0.013726689
253.14,-0.008338095
253.15,0.090752622
253.16,-0.08984469
253.17,-0.12400629
253.18,-0.000648336
253.19,-0.045043917
253.2,-0.098842591
253.21,-0.09897761
253.22,-0.103274793
253.23,-0.017489136
253.24,-0.094229319
253.25,-0.255430865
253.26,-0.031194886
253.27,0.004285509
253.28,-0.086648345
253.29,-0.055990301
253.3,-0.165399169
253.31,0.041135519
253.32,0.029459055
253.33,0.178940714
253.34,-0.155197483
253.35,-0.070935721
253.36,0.073213436
253.37,-0.065248503
253.38,0.020395095
253.39,0.040666448
253.4,0.016448447
253.41,0.193239352
253.42,-0.070422271
253.43,0.165966611
253.44,0.030281818
253.45,0.174696517
253.46,-0.028739961
253.47,0.034019028
253.48,-0.086643352
253.49,0.022818972
253.5,0.069134641
253.51,0.07392901
253.52,-0.036383289
253.53,0.050849811
253.54,0.018185747
253.55,0.168676328
253.56,0.040638434
253.57,-0.079064954
253.58,-0.031334855
253.59,0.18049214
253.6,0.046178552
253.61,0.042195823
253.62,-0.062040045
253.63,0.023611888
253.64,0.042737223
253.65,0.030952474
253.66,-0.068963307
253.67,-0.096140931
253.68,0.085791418
253.69,-0.179964219
253.7,0.015868213
253.71,-0.091761034
253.72,-0.10064182
253.73,-0.059392735
253.74,0.081436493
253.75,-0.091216862
253.76,-0.119040977
253.77,-0.056965593
253.78,-0.125181448
253.79,-0.008314685
253.8,0.087361066
253.81,-0.090147819
253.82,-0.043067319
253.83,0.09609244
253.84,0.055157607
253.85,0.084512824
253.86,0.195024783
253.87,-0.155446681
253.88,0.131210036
253.89,-0.046295242
253.9,0.072808143
253.91,-0.088534603
253.92,0.06944129
253.93,-0.023801636
253.94,-0.127282968
253.95,-0.014145743
253.96,-0.06993149
253.97,0.00810069
253.98,-0.033844159
253.99,-0.138491982
254,-0.062384279
254.01,0.126024563
254.02,0.125611672
254.03,0.047578794
254.04,0.054369061
254.05,0.215180519
254.06,0.022295305
254.07,-0.210625091
254.08,0.007605716
254.09,0.202510525
254.1,0.082635988
254.11,0.154466244
254.12,-0.160708213
254.13,0.130080169
254.14,0.112781989
254.15,-0.03191078
254.16,-0.122760448
254.17,-0.071626098
254.18,-0.065262258
254.19,0.05377041
254.2,0.070956773
254.21,-0.012227526
254.22,-0.009519867
254.23,-0.045881632
254.24,-0.118045059
254.25,-0.065743803
254.26,0.015900476
254.27,-0.088516763
254.28,0.155953869
254.29,-0.021396821
254.3,-0.175755643
254.31,-0.053543507
254.32,-0.042032611
254.33,-0.033918463
254.34,-0.187435763
254.35,-0.030334289
254.36,-0.025804946
254.37,0.104157981
254.38,0.09757327
254.39,-0.104238335
254.4,-0.121002325
254.41,0.00685575
254.42,-0.089357484
254.43,0.07732932
254.44,0.285004176
254.45,-0.09026559
254.46,0.032526353
254.47,0.198039011
254.48,0.095989533
254.49,0.075266037
254.5,0.116184464
254.51,0.052075508
254.52,-0.011711292
254.53,-0.019128331
254.54,-0.030565105
254.55,-0.146708335
254.56,0.017649188
254.57,-0.075733926
254.58,-0.016324194
254.59,0.048461072
254.6,-0.180119723
254.61,0.033212347
254.62,0.117715825
254.63,-0.097157641
254.64,0.088281666
254.65,0.007227636
254.66,-0.004691694
254.67,0.182336177
254.68,0.032873905
254.69,0.052260863
254.7,-0.094231743
254.71,-0.103214855
254.72,-0.080839927
254.73,0.201458208
254.74,-0.009915517
254.75,0.071107288
254.76,-0.138591251
254.77,-0.031193662
254.78,0.012352836
254.79,0.035067617
254.8,-0.003112652
254.81,-0.036861531
254.82,0.112975182
254.83,-0.008790713
254.84,-0.023783887
254.85,-0.013712834
254.86,0.03910342
254.87,-0.16523033
254.88,-0.160218122
254.89,0.112903116
254.9,-0.088780936
254.91,0.341199033
254.92,-0.160451998
254.93,0.027768186
254.94,0.045734551
254.95,-0.158251667
254.96,-0.088124968
254.97,-0.048416069
254.98,-0.022990624
254.99,0.017096241
255,0.162498133
255.01,0.103108461
255.02,0.060670289
255.03,0.177889716
255.04,0.086453055
255.05,-0.167057563
255.06,0.155268284
255.07,0.128713528
255.08,0.031209582
255.09,-0.073629324
255.1,-0.130463017
255.11,-0.088937619
255.12,-0.123090911
255.13,-0.147459697
255.14,-0.150615332
255.15,-0.127260422
255.16,0.004346128
255.17,-0.035586113
255.18,-0.254143708
255.19,0.023550806
255.2,0.152409949
255.21,-0.029199335
255.22,0.115565864
255.23,-0.016101552
255.24,0.011638242
255.25,-0.014629856
255.26,-0.008527048
255.27,-0.148184185
255.28,-0.177279867
255.29,-0.054868123
255.3,0.000123506
255.31,-0.087519488
255.32,-0.012042339
255.33,-0.088030687
255.34,-0.161667286
255.35,-0.02129306
255.36,0.08013219
255.37,-0.055706815
255.38,0.003290492
255.39,-0.064814648
255.4,0.070489494
255.41,0.025653368
255.42,0.267195228
255.43,0.068662939
255.44,0.078440114
255.45,0.141109329
255.46,0.02882777
255.47,0.036770285
255.48,0.162907202
255.49,-0.108943095
255.5,-0.010096635
255.51,-0.07712675
255.52,0.016565758
255.53,-0.024077729
255.54,-0.01167161
255.55,0.053989659
255.56,-0.11178177
255.57,-0.020957358
255.58,-0.045028126
255.59,0.124783562
255.6,-0.042578851
255.61,0.067674968
255.62,-0.019592977
255.63,-0.129714203
255.64,-0.001921857
255.65,-0.169320044
255.66,0.123717587
255.67,-0.027336374
255.68,-0.13527982
255.69,-0.027305768
255.7,-0.086696188
255.71,-0.000638419
255.72,-0.024942076
255.73,-0.238414986
255.74,-0.012502175
255.75,-0.0958143
255.76,-0.041596024
255.77,-0.111421091
255.78,-0.22507274
255.79,-0.038354696
255.8,0.062603909
255.81,-0.069620966
255.82,-0.020817629
255.83,-0.129807869
255.84,-0.01913388
255.85,-0.118747551
255.86,0.06148139
255.87,-0.087408528
255.88,-0.292496106
255.89,0.020768875
255.9,-0.013799691
255.91,-0.093613737
255.92,0.063007874
255.93,0.06673292
255.94,-0.002499719
255.95,0.033572855
255.96,0.096874632
255.97,-0.109679235
255.98,0.089448553
255.99,-0.197792654
256,-0.048138277
256.01,-0.030118559
256.02,0.01846328
256.03,0.090120673
256.04,0.014505273
256.05,0.069361695
256.06,-0.194473379
256.07,0.034092588
256.08,0.229134065
256.09,0.022642322
256.1,-0.094170363
256.11,-0.026300847
256.12,-0.066258343
256.13,-0.052584878
256.14,0.168035427
256.15,0.19909388
256.16,-0.162392398
256.17,-0.070330089
256.18,0.169639801
256.19,0.091333834
256.2,0.091691319
256.21,0.181084955
256.22,-0.055813739
256.23,-0.146003253
256.24,-0.00067783
256.25,-0.104533018
256.26,-0.046330542
256.27,-0.008277553
256.28,-0.138825638
256.29,-0.118394261
256.3,-0.102964661
256.31,-0.063939577
256.32,-0.001384756
256.33,-0.012360024
256.34,0.030678755
256.35,-0.060910174
256.36,-0.05125261
256.37,0.021566373
256.38,0.008312889
256.39,-0.081164093
256.4,0.084533528
256.41,-0.106046083
256.42,0.027495026
256.43,0.237977995
256.44,0.018944809
256.45,0.027385249
256.46,0.204004176
256.47,0.030994334
256.48,0.164027231
256.49,0.103039856
256.5,-0.042879488
256.51,0.138198246
256.52,-0.207917231
256.53,0.074260101
256.54,-0.024002697
256.55,-0.005180756
256.56,0.024315713
256.57,-0.086425622
256.58,0.068837075
256.59,0.046404496
256.6,0.063860166
256.61,0.111793824
256.62,0.081701998
256.63,-0.121735003
256.64,0.067659001
256.65,0.031437116
256.66,-0.051942769
256.67,0.043715877
256.68,0.041784782
256.69,-0.155308754
256.7,-0.033997469
256.71,-0.083374912
256.72,0.017013955
256.73,0.024189275
256.74,0.097614735
256.75,0.09043678
256.76,0.03272544
256.77,-0.163530569
256.78,0.109294311
256.79,-0.016231077
256.8,0.035414247
256.81,-0.109634546
256.82,-0.035388323
256.83,-0.079620835
256.84,-0.168553103
256.85,-0.068125409
256.86,0.111289739
256.87,0.085877516
256.88,0.234913179
256.89,-0.099022548
256.9,0.307474922
256.91,-0.041849535
256.92,0.158591694
256.93,-0.033161833
256.94,-0.01428239
256.95,-0.019170852
256.96,-0.045432466
256.97,0.01478282
256.98,0.174586296
256.99,-0.041204497
257,-0.090446525
257.01,0.088963461
257.02,-0.218368637
257.03,0.149727871
257.04,0.062233276
257.05,-0.001133734
257.06,0.198529595
257.07,0.078082868
257.08,0.035833171
257.09,-0.00050899
257.1,0.014825937
257.11,0.055847024
257.12,0.053306902
257.13,-0.046550625
257.14,0.127712405
257.15,0.101834123
257.16,0.117851141
257.17,-0.043532622
257.18,0.071078074
257.19,-0.19446026
257.2,0.091014779
257.21,-0.08385486
257.22,0.005444413
257.23,0.017402042
257.24,0.214013121
257.25,-0.069331385
257.26,0.106794998
257.27,-0.152662282
257.28,0.141539052
257.29,0.104497831
257.3,0.030706157
257.31,-0.233379629
257.32,-0.144159849
257.33,0.052328663
257.34,-0.080508541
257.35,-0.047302895
257.36,-0.001537282
257.37,-0.054383622
257.38,0.08709792
257.39,0.06105436
