t,x(t)
1.81E+02,-0.062824965
1.81E+02,-0.01769623
1.81E+02,0.009553144
1.81E+02,0.122931615
1.81E+02,-0.009711462
1.81E+02,-0.028606084
1.81E+02,-0.079484267
1.81E+02,-0.013545031
1.81E+02,0.127234148
1.81E+02,-0.060149465
1.81E+02,0.309070144
1.81E+02,0.032166078
1.81E+02,-0.10659838
1.81E+02,-0.042923039
1.81E+02,-0.025540085
1.81E+02,0.059812044
1.81E+02,-0.08693269
1.81E+02,-0.074496318
1.81E+02,-0.03913372
1.81E+02,-0.055899782
1.81E+02,0.052404928
1.81E+02,0.008867414
1.81E+02,0.014654056
1.81E+02,0.037440735
1.81E+02,0.122434629
1.81E+02,0.080728006
1.81E+02,0.17855321
1.81E+02,0.059696598
1.81E+02,0.031983623
1.81E+02,0.126901905
1.81E+02,0.113090422
1.81E+02,0.123240697
1.81E+02,-0.020647037
1.81E+02,0.013803746
1.81E+02,0.112940543
1.81E+02,-0.032904114
1.81E+02,-0.068290128
181,-0.029705517
1.81E+02,-0.112496002
1.81E+02,0.023222861
1.81E+02,-0.030268164
1.81E+02,0.010067049
1.81E+02,0.057778317
1.81E+02,-0.003916084
1.81E+02,-0.092392083
1.81E+02,0.038523819
1.81E+02,0.158579123
1.81E+02,-0.049521665
1.81E+02,-0.113312701
1.81E+02,0.044802794
1.81E+02,-0.02518673
1.81E+02,-0.018461938
1.81E+02,-0.046702565
1.81E+02,0.042572002
1.81E+02,-0.128253997
1.81E+02,0.068463996
1.81E+02,-0.152601296
1.81E+02,0.02694768
1.81E+02,-0.09439297
1.81E+02,0.018835717
1.81E+02,0.122216362
1.81E+02,0.091416764
1.81E+02,0.081622138
1.81E+02,0.047742976
1.81E+02,-0.120412802
1.81E+02,8.17E-04
1.81E+02,0.088739934
1.81E+02,-0.102950633
1.81E+02,0.061943645
1.81E+02,0.073419722
1.81E+02,0.073628244
1.81E+02,-0.055596034
1.81E+02,-0.133931404
1.81E+02,-0.012005097
1.81E+02,0.224906922
1.81E+02,0.032738055
1.81E+02,0.119985978
1.81E+02,-0.208947976
1.81E+02,-0.15005935
1.81E+02,-0.138271649
1.81E+02,-0.033826115
1.81E+02,0.013058178
1.81E+02,0.042935057
1.81E+02,-0.117665772
1.81E+02,-0.0278102
1.81E+02,0.006797077
1.81E+02,-0.051535218
1.82E+02,0.224528035
1.82E+02,0.075608304
1.82E+02,0.09756968
1.82E+02,0.110263289
1.82E+02,-0.064307177
1.82E+02,-0.020089306
1.82E+02,-0.090979378
1.82E+02,-0.052940563
1.82E+02,0.159164479
1.82E+02,0.254317245
1.82E+02,-0.085044713
1.82E+02,0.034890081
1.82E+02,-0.115269874
1.82E+02,-0.038116057
1.82E+02,0.018269615
1.82E+02,0.021359106
1.82E+02,0.137262753
1.82E+02,0.076608449
1.82E+02,0.029590309
1.82E+02,-0.082640404
1.82E+02,0.039084149
1.82E+02,0.183814677
1.82E+02,0.119147652
1.82E+02,0.124400133
1.82E+02,0.205351793
1.82E+02,0.067145504
1.82E+02,0.001728286
1.82E+02,0.032435391
1.82E+02,0.107771499
1.82E+02,0.105352621
1.82E+02,0.117860336
1.82E+02,0.208941326
1.82E+02,-0.099999746
1.82E+02,0.095798814
1.82E+02,0.07082544
1.82E+02,-0.091101383
1.82E+02,-0.192340995
1.82E+02,-0.0624303
1.82E+02,-0.014396711
1.82E+02,0.025624151
1.82E+02,-0.020141994
1.82E+02,-0.080776797
1.82E+02,-0.254754338
1.82E+02,-0.160773772
1.82E+02,-0.011302649
1.82E+02,-0.111568673
1.82E+02,0.119918796
1.82E+02,-0.011196627
1.82E+02,0.019127522
1.82E+02,-0.084184961
182,-0.10745631
1.82E+02,0.055383311
1.82E+02,0.011617626
1.82E+02,-0.139633535
1.82E+02,0.083217412
1.82E+02,-0.024102203
1.82E+02,0.027645257
1.82E+02,-0.040353868
1.82E+02,0.028969471
1.82E+02,-0.129862536
1.82E+02,-0.070185073
1.82E+02,0.238314299
1.82E+02,-0.126474305
1.82E+02,-0.125208453
1.82E+02,-0.00688049
1.82E+02,0.073408976
1.82E+02,0.046886162
1.82E+02,-0.005046975
1.82E+02,0.060061779
1.82E+02,0.179771123
1.82E+02,-0.044210006
1.82E+02,0.015303538
1.82E+02,-0.01415632
1.82E+02,0.20253746
1.82E+02,0.112623824
1.82E+02,-0.02066474
1.82E+02,0.084343938
1.82E+02,-0.024021123
1.82E+02,0.07282893
1.82E+02,-0.014532849
1.82E+02,0.144577192
1.82E+02,-0.070505592
1.82E+02,0.127032959
1.82E+02,-0.049385646
1.82E+02,0.239686028
1.82E+02,0.100858912
1.82E+02,0.033896969
1.82E+02,0.013694617
1.82E+02,-0.088160319
1.82E+02,0.004595258
1.82E+02,0.042571305
1.82E+02,-0.096629186
1.82E+02,-0.033440557
1.82E+02,-0.047032944
1.82E+02,0.082789846
1.82E+02,0.093277202
1.82E+02,0.011766429
1.82E+02,-0.087210526
1.82E+02,0.144657738
1.82E+02,-0.069137207
1.83E+02,-0.059979169
1.83E+02,0.014782335
1.83E+02,-0.196587174
1.83E+02,0.062513673
1.83E+02,-0.19031951
1.83E+02,-0.04039224
1.83E+02,0.001159725
1.83E+02,0.016679357
1.83E+02,0.128187913
1.83E+02,-0.020709891
1.83E+02,2.74E-04
1.83E+02,-0.155146769
1.83E+02,-0.160033178
1.83E+02,-0.041609991
1.83E+02,-0.092244794
1.83E+02,0.081076133
1.83E+02,0.242501982
1.83E+02,0.194292378
1.83E+02,-0.120146369
1.83E+02,0.0205661
1.83E+02,-0.045685586
1.83E+02,-0.06796121
1.83E+02,0.219438233
1.83E+02,-0.074720557
1.83E+02,0.241953687
1.83E+02,0.169525176
1.83E+02,-0.074394214
1.83E+02,-0.127787605
1.83E+02,-0.002720106
1.83E+02,-0.014403815
1.83E+02,0.091385373
1.83E+02,0.035030019
1.83E+02,-0.120356294
1.83E+02,-0.048767094
1.83E+02,0.052587774
1.83E+02,-0.163444136
1.83E+02,-6.33E-04
1.83E+02,-0.081440572
1.83E+02,0.022456142
1.83E+02,-0.068727748
1.83E+02,0.009824348
1.83E+02,-0.030499149
1.83E+02,-0.179207719
1.83E+02,-0.043287191
1.83E+02,0.104613348
1.83E+02,-0.085433457
1.83E+02,0.102558274
1.83E+02,0.045497815
1.83E+02,-0.099445759
1.83E+02,-0.005066912
183,0.051887287
1.83E+02,-0.10968576
1.83E+02,0.048592675
1.83E+02,-0.121373254
1.83E+02,0.047121446
1.83E+02,-0.064778855
1.83E+02,0.225099272
1.83E+02,0.048837477
1.83E+02,-0.020100944
1.83E+02,0.070231594
1.83E+02,-0.006187345
1.83E+02,0.082743019
1.83E+02,-0.08631749
1.83E+02,-0.001133118
1.83E+02,-0.058530423
1.83E+02,-0.096126104
1.83E+02,-0.144182957
1.83E+02,-0.021781598
1.83E+02,-0.17306591
1.83E+02,0.012364606
1.83E+02,0.081870946
1.83E+02,-0.197668376
1.83E+02,0.05115305
1.83E+02,0.033270041
1.83E+02,-0.043966381
1.83E+02,0.045359917
1.83E+02,0.081442112
1.83E+02,-0.070682671
1.83E+02,0.043313004
1.83E+02,-0.12397107
1.83E+02,0.262690364
1.83E+02,0.1821339
1.83E+02,-0.079695551
1.83E+02,0.070552318
1.83E+02,-0.202824634
1.83E+02,-0.035203383
1.83E+02,0.225178342
1.83E+02,0.101651606
1.83E+02,-0.042417433
1.83E+02,0.060764713
1.83E+02,-0.205100319
1.83E+02,0.014612559
1.83E+02,0.012043701
1.83E+02,-0.049642441
1.83E+02,0.245878869
1.83E+02,0.129208431
1.83E+02,0.055193193
1.83E+02,0.00924266
1.83E+02,0.153799471
1.83E+02,0.041453634
1.84E+02,0.217784776
1.84E+02,0.118306836
1.84E+02,-0.054091721
1.84E+02,-0.079291983
1.84E+02,-0.049526544
1.84E+02,0.107214416
1.84E+02,-0.169522488
1.84E+02,0.123413115
1.84E+02,-0.00510213
1.84E+02,-0.01006475
1.84E+02,0.057400939
1.84E+02,0.089994715
1.84E+02,-0.188924185
1.84E+02,-0.164718089
1.84E+02,0.026055703
1.84E+02,0.222386772
1.84E+02,-0.032321117
1.84E+02,-0.041785221
1.84E+02,0.096374854
1.84E+02,-0.131006506
1.84E+02,0.053160734
1.84E+02,0.216075063
1.84E+02,0.097367146
1.84E+02,-0.005824717
1.84E+02,-0.04852995
1.84E+02,0.119321294
1.84E+02,-0.02866467
1.84E+02,-0.158817719
1.84E+02,-0.060075164
1.84E+02,0.062173041
1.84E+02,0.24733632
1.84E+02,0.12286374
1.84E+02,0.008570841
1.84E+02,0.010948387
1.84E+02,-0.152907302
1.84E+02,-0.042055397
1.84E+02,0.041705293
1.84E+02,0.021519711
1.84E+02,0.054724656
1.84E+02,0.060689262
1.84E+02,-0.027287485
1.84E+02,-0.12424665
1.84E+02,-0.003756084
1.84E+02,0.047949117
1.84E+02,0.00448755
1.84E+02,0.136649772
1.84E+02,-0.064398926
1.84E+02,-0.116946905
1.84E+02,-0.010241262
1.84E+02,0.111687486
184,-0.153725657
1.84E+02,0.030396668
1.84E+02,0.023976623
1.84E+02,0.022673399
1.84E+02,0.057157667
1.84E+02,-0.07776305
1.84E+02,-0.007863201
1.84E+02,0.198360166
1.84E+02,0.04297252
1.84E+02,0.163073842
1.84E+02,-0.188255452
1.84E+02,0.002540455
1.84E+02,-0.115126901
1.84E+02,-0.033966468
1.84E+02,-0.136987129
1.84E+02,-0.102546624
1.84E+02,0.142976611
1.84E+02,0.009111928
1.84E+02,0.102028362
1.84E+02,-0.198690059
1.84E+02,0.080516325
1.84E+02,-0.048982683
1.84E+02,0.120503297
1.84E+02,0.11887466
1.84E+02,0.15248867
1.84E+02,0.043922342
1.84E+02,-0.132244766
1.84E+02,-0.086503172
1.84E+02,-0.135824076
1.84E+02,0.095789418
1.84E+02,-0.003559057
1.84E+02,-0.120760179
1.84E+02,-0.03003155
1.84E+02,0.149730723
1.84E+02,0.03948152
1.84E+02,-0.056517034
1.84E+02,-0.033819819
1.84E+02,-0.023709264
1.84E+02,0.034347245
1.84E+02,-0.049261563
1.84E+02,0.076496076
1.84E+02,0.079840265
1.84E+02,-0.036017541
1.84E+02,-0.019186489
1.84E+02,0.06312365
1.84E+02,0.068722099
1.84E+02,-0.172939334
1.84E+02,-0.042496609
1.84E+02,0.191035235
1.84E+02,-0.013808327
1.85E+02,-0.046670571
1.85E+02,-0.119254832
1.85E+02,0.258466829
1.85E+02,-0.00881467
1.85E+02,-0.027013754
1.85E+02,-0.071652112
1.85E+02,-0.036800281
1.85E+02,0.146599739
1.85E+02,0.00974059
1.85E+02,0.074231855
1.85E+02,-0.126267461
1.85E+02,-0.038852079
1.85E+02,-0.130961952
1.85E+02,-0.096473423
1.85E+02,0.04406495
1.85E+02,-0.00784947
1.85E+02,-0.082820725
1.85E+02,0.150008696
1.85E+02,0.054559646
1.85E+02,-0.203515616
1.85E+02,-0.240618408
1.85E+02,-0.067001337
1.85E+02,0.196034692
1.85E+02,0.173873655
1.85E+02,0.093726251
1.85E+02,-0.045924908
1.85E+02,0.042252137
1.85E+02,3.46E-04
1.85E+02,0.019737907
1.85E+02,-0.028766569
1.85E+02,0.13344235
1.85E+02,0.097879221
1.85E+02,-0.157447203
1.85E+02,0.015409084
1.85E+02,-0.073203646
1.85E+02,-0.052442961
1.85E+02,0.101493163
1.85E+02,-0.102445705
1.85E+02,0.020641853
1.85E+02,-0.045781671
1.85E+02,-0.120096792
1.85E+02,-0.114575608
1.85E+02,-0.107235166
1.85E+02,0.188388874
1.85E+02,0.055300101
1.85E+02,0.214524494
1.85E+02,-0.146649743
1.85E+02,-0.063303044
1.85E+02,0.128590566
1.85E+02,0.083404891
185,0.127739949
1.85E+02,0.005768889
1.85E+02,-0.00878177
1.85E+02,0.1778429
1.85E+02,-0.06324168
1.85E+02,0.059717735
1.85E+02,0.03142134
1.85E+02,0.003681645
1.85E+02,0.034008889
1.85E+02,9.19E-04
1.85E+02,0.025981959
1.85E+02,0.023816859
1.85E+02,-0.118963959
1.85E+02,-0.1377872
1.85E+02,-0.078631772
1.85E+02,-0.035915952
1.85E+02,-0.019118126
1.85E+02,-0.07746283
1.85E+02,0.173034027
1.85E+02,-0.255349276
1.85E+02,0.072513237
1.85E+02,0.055998568
1.85E+02,0.045084877
1.85E+02,-0.065730654
1.85E+02,-0.129478145
1.85E+02,0.037884774
1.85E+02,-0.085089216
1.85E+02,0.014848472
1.85E+02,-0.066380231
1.85E+02,-0.037253909
1.85E+02,0.031696094
1.85E+02,0.158186874
1.85E+02,-0.114834907
1.85E+02,0.060025512
1.85E+02,-0.121523232
1.85E+02,0.020829264
1.85E+02,0.162951362
1.85E+02,0.004761373
1.85E+02,0.025636628
1.85E+02,0.210953198
1.85E+02,-0.089464537
1.85E+02,-0.174208025
1.85E+02,-0.293302683
1.85E+02,0.217639262
1.85E+02,0.206357745
1.85E+02,0.154761143
1.85E+02,-0.093343162
1.85E+02,0.059033178
1.85E+02,0.152707736
1.85E+02,0.085145755
1.86E+02,-0.141908268
1.86E+02,-0.098777902
1.86E+02,-0.196119225
1.86E+02,-0.171207053
1.86E+02,-0.196185023
1.86E+02,-0.14749019
1.86E+02,-0.048628364
1.86E+02,0.095689452
1.86E+02,0.144676961
1.86E+02,0.098239551
1.86E+02,0.137644088
1.86E+02,-0.076533914
1.86E+02,-0.089176724
1.86E+02,-0.046972051
1.86E+02,-0.034396387
1.86E+02,-0.182916997
1.86E+02,0.020579048
1.86E+02,0.028859025
1.86E+02,-0.021945264
1.86E+02,-0.169838442
1.86E+02,-0.060857991
1.86E+02,-0.088661966
1.86E+02,0.10845569
1.86E+02,-0.007129185
1.86E+02,0.136017181
1.86E+02,-0.162195025
1.86E+02,0.007791419
1.86E+02,0.01116529
1.86E+02,0.05513684
1.86E+02,0.016712196
1.86E+02,0.258636271
1.86E+02,0.061070059
1.86E+02,0.145523079
1.86E+02,0.204022231
1.86E+02,0.108089755
1.86E+02,0.007409754
1.86E+02,0.044657337
1.86E+02,0.126572868
1.86E+02,0.101198369
1.86E+02,-0.071617208
1.86E+02,-0.134341779
1.86E+02,-0.044082917
1.86E+02,-0.0355025
1.86E+02,-0.285465478
1.86E+02,-0.019901875
1.86E+02,0.092730598
1.86E+02,-0.033669299
1.86E+02,0.100754846
1.86E+02,-0.136784842
1.86E+02,1.66E-04
186,-0.120449435
1.86E+02,-0.047592774
1.86E+02,-0.049391232
1.86E+02,0.157211825
1.86E+02,0.198921728
1.86E+02,-0.033600485
1.86E+02,-0.135919976
1.86E+02,-0.08024777
1.86E+02,-0.185122103
1.86E+02,0.079684352
1.86E+02,-0.126548473
1.86E+02,-0.149606401
1.86E+02,-0.043669491
1.86E+02,0.128476528
1.86E+02,-0.007242224
1.86E+02,0.057039249
1.86E+02,0.031746053
1.86E+02,-0.026254028
1.86E+02,-0.032740115
1.86E+02,0.016838387
1.86E+02,0.046693655
1.86E+02,0.05623328
1.86E+02,0.184397335
1.86E+02,0.157182958
1.86E+02,0.040379088
1.86E+02,-0.198045545
1.86E+02,-0.024654357
1.86E+02,0.190319857
1.86E+02,0.151890267
1.86E+02,0.236244461
1.86E+02,-0.149663701
1.86E+02,0.132006575
1.86E+02,-0.027187521
1.86E+02,-0.080775463
1.86E+02,0.172609229
1.86E+02,-0.115038102
1.86E+02,0.005445201
1.86E+02,0.035451815
1.86E+02,0.028747077
1.86E+02,-0.005538761
1.86E+02,-0.059940695
1.86E+02,-0.272741752
1.86E+02,0.053291016
1.86E+02,-0.084485092
1.86E+02,0.222283139
1.86E+02,-0.176640165
1.86E+02,-0.098071064
1.86E+02,0.04352938
1.86E+02,-0.007306551
1.86E+02,0.108069152
1.87E+02,-0.041166158
1.87E+02,0.047073808
1.87E+02,0.048848926
1.87E+02,0.135767813
1.87E+02,0.01841199
1.87E+02,0.125438258
1.87E+02,0.026410604
1.87E+02,0.044505277
1.87E+02,0.060215312
1.87E+02,0.120552002
1.87E+02,0.048903234
1.87E+02,0.120414888
1.87E+02,-0.245017892
1.87E+02,0.029959085
1.87E+02,-0.089084328
1.87E+02,-0.224324185
1.87E+02,0.10889412
1.87E+02,0.220828388
1.87E+02,-0.247599932
1.87E+02,-0.093031975
1.87E+02,0.106557348
1.87E+02,0.120375477
1.87E+02,-0.020626129
1.87E+02,0.144930754
1.87E+02,0.111303508
1.87E+02,-0.046032692
1.87E+02,-0.006424511
1.87E+02,0.038589766
1.87E+02,0.044950024
1.87E+02,0.025074985
1.87E+02,0.194944688
1.87E+02,-0.055484153
1.87E+02,0.154112548
1.87E+02,-0.052146742
1.87E+02,-0.105189574
1.87E+02,-0.104912573
1.87E+02,0.136266714
1.87E+02,0.055409821
1.87E+02,-0.156474094
1.87E+02,0.068391532
1.87E+02,-0.132211765
1.87E+02,-0.04643244
1.87E+02,-0.052081429
1.87E+02,-0.014029522
1.87E+02,-0.068174544
1.87E+02,-0.035955481
1.87E+02,-0.026102025
1.87E+02,0.092869691
1.87E+02,-0.090067528
1.87E+02,-0.090729905
187,0.143577641
1.87E+02,0.055541336
1.87E+02,0.025733529
1.87E+02,-0.011330094
1.87E+02,-0.008684586
1.87E+02,-0.046576123
1.87E+02,-0.211581004
1.87E+02,0.004412548
1.87E+02,-0.094281557
1.87E+02,-0.118847938
1.87E+02,-0.207698732
1.87E+02,-0.091965551
1.87E+02,-0.092792511
1.87E+02,0.028637223
1.87E+02,-0.145542105
1.87E+02,0.043354529
1.87E+02,-0.085932444
1.87E+02,-0.066700901
1.87E+02,-0.111315753
1.87E+02,0.142349133
1.87E+02,-0.053747035
1.87E+02,-0.139633834
1.87E+02,-0.004710636
1.87E+02,0.193899793
1.87E+02,0.064675573
1.87E+02,0.002757967
1.87E+02,-0.035856664
1.87E+02,-0.091621982
1.87E+02,0.057735434
1.87E+02,0.097531316
1.87E+02,0.218392387
1.87E+02,0.103105778
1.87E+02,0.066000671
1.87E+02,-0.091695197
1.87E+02,-0.096154555
1.87E+02,0.026380454
1.87E+02,0.222422504
1.87E+02,-0.100732641
1.87E+02,-0.026885204
1.87E+02,-0.070683058
1.87E+02,-0.053347802
1.87E+02,-0.232111546
1.87E+02,-0.126728702
1.87E+02,-0.025739355
1.87E+02,0.054398221
1.87E+02,0.125630623
1.87E+02,0.150928235
1.87E+02,-0.045607086
1.87E+02,0.01543429
1.87E+02,0.026277738
1.88E+02,0.033103465
1.88E+02,-0.030344386
1.88E+02,-0.015218327
1.88E+02,-0.057849984
1.88E+02,0.142246528
1.88E+02,-0.056622474
1.88E+02,-0.049514828
1.88E+02,0.148843037
1.88E+02,0.238627138
1.88E+02,0.091416978
1.88E+02,-0.064869758
1.88E+02,0.109082147
1.88E+02,0.003944398
1.88E+02,-0.248599375
1.88E+02,0.040231985
1.88E+02,0.059721847
1.88E+02,-0.115540987
1.88E+02,0.095237034
1.88E+02,-0.132191158
1.88E+02,-0.153816687
1.88E+02,0.055716868
1.88E+02,-0.03020729
1.88E+02,0.082860424
1.88E+02,0.06339795
1.88E+02,0.169153426
1.88E+02,-0.013594576
1.88E+02,-0.020525662
1.88E+02,0.039887218
1.88E+02,0.17431524
1.88E+02,-0.048549438
1.88E+02,-0.007487998
1.88E+02,0.150258365
1.88E+02,-0.008256869
1.88E+02,-0.012386639
1.88E+02,0.061134354
1.88E+02,0.286074972
1.88E+02,0.176197548
1.88E+02,0.212359808
1.88E+02,0.102506952
1.88E+02,-0.191038622
1.88E+02,-0.148468113
1.88E+02,-0.010971712
1.88E+02,0.064402065
1.88E+02,0.102166863
1.88E+02,0.05908917
1.88E+02,-0.05301625
1.88E+02,0.020489194
1.88E+02,-0.063875556
1.88E+02,-0.093089045
1.88E+02,0.034075866
188,-0.134664642
1.88E+02,0.048772904
1.88E+02,0.111661419
1.88E+02,6.85E-04
1.88E+02,0.114854435
1.88E+02,-0.062487455
1.88E+02,0.038563834
1.88E+02,0.018507303
1.88E+02,0.051210699
1.88E+02,-0.130679583
1.88E+02,-0.054033476
1.88E+02,0.059265569
1.88E+02,6.35E-04
1.88E+02,-0.313323024
1.88E+02,-0.190779304
1.88E+02,-0.15525578
1.88E+02,-0.038071561
1.88E+02,-0.185630569
1.88E+02,-0.094740821
1.88E+02,-0.122240268
1.88E+02,-0.033546923
1.88E+02,-0.102011478
1.88E+02,-0.048182066
1.88E+02,0.022166277
1.88E+02,-0.084327191
1.88E+02,-0.013049503
1.88E+02,0.038949406
1.88E+02,-0.012680651
1.88E+02,0.028687949
1.88E+02,0.0335461
1.88E+02,0.007162861
1.88E+02,0.18101905
1.88E+02,0.173998877
1.88E+02,0.079964433
1.88E+02,0.074311899
1.88E+02,0.061698731
1.88E+02,-0.108203083
1.88E+02,0.023913212
1.88E+02,0.143108002
1.88E+02,-0.169562692
1.88E+02,-0.194857854
1.88E+02,0.131789791
1.88E+02,-0.156178339
1.88E+02,0.053846227
1.88E+02,0.054970622
1.88E+02,-0.125641843
1.88E+02,0.087722344
1.88E+02,0.100108965
1.88E+02,0.107435282
1.88E+02,-0.015215968
1.89E+02,0.127326353
1.89E+02,-0.059958496
1.89E+02,-0.254465267
1.89E+02,-0.056625184
1.89E+02,-0.018486611
1.89E+02,-0.078845612
1.89E+02,0.019577479
1.89E+02,-0.008830141
1.89E+02,0.239974736
1.89E+02,0.045754823
1.89E+02,0.043478815
1.89E+02,-0.272629383
1.89E+02,-0.108828685
1.89E+02,0.021027417
1.89E+02,-0.144131126
1.89E+02,-1.45E-05
1.89E+02,0.061814317
1.89E+02,0.089378588
1.89E+02,-0.089781151
1.89E+02,0.046452859
1.89E+02,0.090435292
1.89E+02,0.121612605
1.89E+02,0.018910356
1.89E+02,0.077607602
1.89E+02,0.002102037
1.89E+02,-0.029049252
1.89E+02,0.057113838
1.89E+02,-0.160111187
1.89E+02,-0.099071184
1.89E+02,0.074349662
1.89E+02,0.065918128
1.89E+02,0.098800511
1.89E+02,0.09338392
1.89E+02,0.180007154
1.89E+02,-0.158525002
1.89E+02,0.084429435
1.89E+02,0.083407683
1.89E+02,0.016949605
1.89E+02,-0.041211769
1.89E+02,0.024402217
1.89E+02,-0.02218625
1.89E+02,0.189610939
1.89E+02,0.001954686
1.89E+02,0.249805508
1.89E+02,0.104460931
1.89E+02,0.041402957
1.89E+02,0.056237507
1.89E+02,-0.006004374
1.89E+02,-0.012075197
1.89E+02,0.085968441
189,-0.017629199
1.89E+02,0.115867576
1.89E+02,0.108597943
1.89E+02,0.04940939
1.89E+02,0.078115057
1.89E+02,-0.106471548
1.89E+02,-0.138694401
1.89E+02,-0.142442446
1.89E+02,-0.037394502
1.89E+02,0.387792273
1.89E+02,-0.041399665
1.89E+02,-0.017061324
1.89E+02,-0.036592304
1.89E+02,-0.087001443
1.89E+02,-0.091510644
1.89E+02,0.051194841
1.89E+02,0.04076452
1.89E+02,0.020524057
1.89E+02,0.019298739
1.89E+02,0.109466492
1.89E+02,-0.017891078
1.89E+02,0.134366116
1.89E+02,0.101997561
1.89E+02,0.095190015
1.89E+02,0.130579441
1.89E+02,-0.02923957
1.89E+02,-0.128369018
1.89E+02,0.001519717
1.89E+02,0.061948636
1.89E+02,0.004765862
1.89E+02,-0.022971773
1.89E+02,-0.003328186
1.89E+02,-0.152401995
1.89E+02,0.076531252
1.89E+02,0.12896733
1.89E+02,-0.001199925
1.89E+02,0.015813456
1.89E+02,0.179079926
1.89E+02,-0.116234909
1.89E+02,0.0658046
1.89E+02,0.014317782
1.89E+02,0.10102906
1.89E+02,-0.175500908
1.89E+02,-0.001287557
1.89E+02,0.05512303
1.89E+02,0.101444669
1.89E+02,-0.126964702
1.89E+02,-0.199790676
1.89E+02,0.106550105
1.89E+02,0.116623674
1.90E+02,0.101282294
1.90E+02,0.192604553
1.90E+02,-0.036178768
1.90E+02,0.033342641
1.90E+02,-0.001808613
1.90E+02,-0.007854192
1.90E+02,0.086429766
1.90E+02,0.109607332
1.90E+02,0.054970468
1.90E+02,-0.15921765
1.90E+02,0.220975494
1.90E+02,0.238050133
1.90E+02,-0.031633597
1.90E+02,-0.046835886
1.90E+02,-0.003939089
1.90E+02,0.054771689
1.90E+02,0.037041308
1.90E+02,0.066822828
1.90E+02,0.081963669
1.90E+02,-0.107777104
1.90E+02,0.006693192
1.90E+02,-0.017614412
1.90E+02,0.070072149
1.90E+02,0.124966498
1.90E+02,0.165650157
1.90E+02,-0.086277555
1.90E+02,-0.149183518
1.90E+02,-0.196638747
1.90E+02,0.042469204
1.90E+02,-0.030372902
1.90E+02,0.032086288
1.90E+02,0.104533518
1.90E+02,-0.036664573
1.90E+02,0.133592423
1.90E+02,-0.125048514
1.90E+02,-0.061128433
1.90E+02,0.084754422
1.90E+02,0.05572696
1.90E+02,-0.06465466
1.90E+02,0.103299458
1.90E+02,-0.120690436
1.90E+02,-0.052159229
1.90E+02,-0.257909813
1.90E+02,0.157640535
1.90E+02,-0.052505847
1.90E+02,0.131849003
1.90E+02,0.190888823
1.90E+02,-0.102512126
1.90E+02,-6.82E-04
1.90E+02,-0.006896731
190,-0.123140485
1.90E+02,-0.058412399
1.90E+02,0.057280844
1.90E+02,-0.128829072
1.90E+02,-0.05743195
1.90E+02,0.051867771
1.90E+02,-0.076585808
1.90E+02,-0.093259643
1.90E+02,0.038507079
1.90E+02,0.035658012
1.90E+02,0.127450034
1.90E+02,-0.102107255
1.90E+02,-0.117233535
1.90E+02,0.099685875
1.90E+02,-0.070692527
1.90E+02,-0.015464823
1.90E+02,0.047273864
1.90E+02,0.0529806
1.90E+02,-0.013556307
1.90E+02,0.13861875
1.90E+02,-0.072415318
1.90E+02,-0.123952628
1.90E+02,0.107526684
1.90E+02,0.048073107
1.90E+02,0.180410657
1.90E+02,0.051610103
1.90E+02,-0.086892961
1.90E+02,0.105339342
1.90E+02,-0.095529896
1.90E+02,0.23103995
1.90E+02,0.123445868
1.90E+02,-0.116146346
1.90E+02,-0.108168374
1.90E+02,-0.07154095
1.90E+02,-0.033283508
1.90E+02,0.123662925
1.90E+02,0.025496854
1.90E+02,0.170220058
1.90E+02,-0.071619612
1.90E+02,0.141587646
1.90E+02,-0.125891414
1.90E+02,-0.038116661
1.90E+02,0.028925392
1.90E+02,0.163226046
1.90E+02,-0.126623952
1.90E+02,0.065433851
1.90E+02,-0.007771831
1.90E+02,0.042107553
1.90E+02,-0.035518446
1.90E+02,-0.020667371
1.91E+02,-0.122500051
1.91E+02,0.267688516
1.91E+02,0.221588384
1.91E+02,0.06775211
1.91E+02,-0.041209867
1.91E+02,-0.173830554
1.91E+02,-0.022795724
1.91E+02,-0.022905255
1.91E+02,0.160241438
1.91E+02,-0.067712784
1.91E+02,0.129607808
1.91E+02,0.079428611
1.91E+02,-0.169025697
1.91E+02,0.002308167
1.91E+02,-0.050865283
1.91E+02,-0.040142971
1.91E+02,0.005487328
1.91E+02,-0.089326605
1.91E+02,-0.139515551
1.91E+02,-0.058554258
1.91E+02,-0.196707444
1.91E+02,0.097402765
1.91E+02,0.232887874
1.91E+02,0.097561083
1.91E+02,0.15880507
1.91E+02,0.109250911
1.91E+02,-0.12524231
1.91E+02,-0.065975993
1.91E+02,-0.036525876
1.91E+02,0.144445904
1.91E+02,-6.75E-05
1.91E+02,0.157617633
1.91E+02,0.115346512
1.91E+02,0.145619127
1.91E+02,-0.024657994
1.91E+02,-0.026876551
1.91E+02,0.215690169
1.91E+02,0.110904426
1.91E+02,0.111046105
1.91E+02,-0.111860482
1.91E+02,-0.00966089
1.91E+02,-0.107131572
1.91E+02,-0.057690102
1.91E+02,-0.079658282
1.91E+02,0.038805542
1.91E+02,0.060648751
1.91E+02,-0.0107188
1.91E+02,0.016736627
1.91E+02,-0.185675058
1.91E+02,-0.03967499
191,0.173976704
1.91E+02,0.16818443
1.91E+02,0.281058851
1.91E+02,0.040865005
